crd2017,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1
crd2016,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
crd2015,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0
crd2014,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0
crd2013,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0
crd2012,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
crd2011,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
crd2010,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
crd2009,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
crd2008,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0
crd2007,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
crd2006,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
crd2005,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
crd2004,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
crd2003,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
crd2002,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
crd2001,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
crd2000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
crd1999,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
crd1998,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0
crd1997,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
crd1996,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0
crd1995,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
crd1994,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0
crd1993,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1
crd1992,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
crd1991,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
crd1990,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
crd1989,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
crd1988,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
crd1987,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0
crd1986,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
crd1985,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
crd1984,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0
crd1983,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1
crd1982,1,0,0,1,1,0,1,1,0,0
crd1981,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
crd1980,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
crd1979,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
crd1978,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
crd1977,0,1,0,0,1,1,1,1,1,1,0,0,0,0
crd1976,1,1,0,1,1,1,0,1,1,1,0,0,1,1
crd1975,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0
crd1974,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
crd1973,1,1,0,0,0,0,1,0,0,0,0,0,1,0
crd1972,1,0,0,1,0,0,0,0,0,0,0,0,1,1
crd1971,0,1,0,1,0,0,1,0,0,0,1,0,0,0
crd1970,0,1,1,1,1,0,1,1,1,0,1,0,0,0
crd1969,0,1,1,0,0,0,0,1,0,0,1,0,0,0
crd1968,0,0,1,0,1,1,1,1,0,0,1,1,1,1
crd1967,0,1,1,1,0,1,0,1,0,0,0,1,0,0
crd1966,1,1,1,1,1,0,0,1,1,0,1,0,0,0
crd1965,0,1,1,1,1,0,0,1,0,0,0,0,0,0
crd1964,1,0,1,1,0,1,0,0,1,0,1,1,1,1
